STAID,split_role,STATE,HUC02,area_class,hydro_class,stratum_id,assignment_reason
04213075,development_train,PA,04,low,middle,sparse_pool:04,sparse_pool_sample
04214500,development_train,NY,04,middle,high,sparse_pool:04,sparse_pool_sample
04215000,development_train,NY,04,middle,middle,stratum:04:middle:middle,direct_stratum_sample
04215500,development_train,NY,04,middle,high,sparse_pool:04,sparse_pool_sample
04216418,spatial_holdout_nonca,NY,04,middle,middle,stratum:04:middle:middle,direct_stratum_sample
04217000,development_train,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04218000,development_train,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04218518,development_train,NY,04,middle,middle,stratum:04:middle:middle,direct_stratum_sample
04221000,development_train,NY,04,high,middle,stratum:04:high:middle,direct_stratum_sample
04224775,development_train,NY,04,middle,middle,stratum:04:middle:middle,direct_stratum_sample
04227000,spatial_holdout_nonca,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04227995,development_train,NY,04,middle,low,sparse_pool:04,sparse_pool_sample
04229500,spatial_holdout_nonca,NY,04,high,middle,stratum:04:high:middle,direct_stratum_sample
04230380,development_train,NY,04,low,middle,sparse_pool:04,sparse_pool_sample
04230500,development_train,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04231000,development_train,NY,04,middle,middle,stratum:04:middle:middle,direct_stratum_sample
04232034,development_train,NY,04,low,low,stratum:04:low:low,direct_stratum_sample
04232050,development_train,NY,04,low,middle,sparse_pool:04,sparse_pool_sample
04232482,development_train,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04233300,development_train,NY,04,low,low,stratum:04:low:low,direct_stratum_sample
04235250,development_train,NY,04,middle,middle,stratum:04:middle:middle,direct_stratum_sample
04239000,development_train,NY,04,middle,high,sparse_pool:04,sparse_pool_sample
04240010,development_train,NY,04,middle,middle,stratum:04:middle:middle,direct_stratum_sample
04243500,development_train,NY,04,middle,middle,stratum:04:middle:middle,direct_stratum_sample
04250200,development_train,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04250750,spatial_holdout_nonca,NY,04,middle,high,sparse_pool:04,sparse_pool_sample
04252500,spatial_holdout_nonca,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04256000,development_train,NY,04,middle,high,sparse_pool:04,sparse_pool_sample
04262000,development_train,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04262500,development_train,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04268800,development_train,NY,04,high,high,stratum:04:high:high,direct_stratum_sample
04271815,development_train,NY,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
04273700,development_train,NY,02,middle,low,stratum:02:middle:low,direct_stratum_sample
04275000,spatial_holdout_nonca,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
04276500,development_train,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
04280000,development_train,VT,02,high,high,stratum:02:high:high,direct_stratum_sample
04280450,development_train,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
04282000,development_train,VT,02,high,middle,stratum:02:high:middle,direct_stratum_sample
04282525,development_train,VT,02,middle,high,stratum:02:middle:high,direct_stratum_sample
04282650,development_train,VT,02,middle,low,stratum:02:middle:low,direct_stratum_sample
04282780,spatial_holdout_nonca,VT,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
04282795,development_train,VT,02,low,low,stratum:02:low:low,direct_stratum_sample
04285500,development_train,VT,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
04287000,development_train,VT,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
04288225,development_train,VT,02,low,low,stratum:02:low:low,direct_stratum_sample
04288230,development_train,VT,02,low,low,stratum:02:low:low,direct_stratum_sample
04289000,development_train,VT,02,middle,high,stratum:02:middle:high,direct_stratum_sample
04292000,development_train,VT,02,high,high,stratum:02:high:high,direct_stratum_sample
04292810,development_train,VT,02,low,low,stratum:02:low:low,direct_stratum_sample
04296000,development_train,VT,01,middle,high,stratum:01:middle:high,direct_stratum_sample
04296500,development_train,VT,01,middle,high,stratum:01:middle:high,direct_stratum_sample
05014500,development_train,MT,10U,low,low,sparse_pool:10U,sparse_pool_sample
05017500,development_train,MT,10U,high,middle,sparse_pool:10U,sparse_pool_sample
05124480,development_train,MN,09,high,middle,sparse_pool:09,sparse_pool_forced_training
05288705,development_train,MN,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05331833,development_train,WI,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05342000,spatial_holdout_nonca,WI,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05345000,development_train,MN,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05370000,development_train,WI,07,middle,low,sparse_pool:07,sparse_pool_sample
05382255,development_train,WI,07,low,low,stratum:07:low:low,direct_stratum_sample
05382257,development_train,WI,07,low,low,stratum:07:low:low,direct_stratum_sample
05382325,development_train,WI,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05387440,development_train,IA,07,high,high,stratum:07:high:high,direct_stratum_sample
05389000,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05389400,development_train,IA,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05394500,development_train,WI,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05406500,development_train,WI,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05412400,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05414820,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05416900,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05419000,development_train,IL,07,high,high,stratum:07:high:high,direct_stratum_sample
05420680,development_train,IA,07,high,high,stratum:07:high:high,direct_stratum_sample
05425912,development_train,WI,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05427948,spatial_holdout_nonca,WI,07,low,low,stratum:07:low:low,direct_stratum_sample
05430150,development_train,WI,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05433000,development_train,WI,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05435943,development_train,WI,07,low,low,stratum:07:low:low,direct_stratum_sample
05438283,development_train,WI,07,low,low,stratum:07:low:low,direct_stratum_sample
05439000,spatial_holdout_nonca,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05444000,development_train,IL,07,middle,high,sparse_pool:07,sparse_pool_sample
05448000,development_train,IL,07,middle,high,sparse_pool:07,sparse_pool_sample
05451700,development_train,IA,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05454000,development_train,IA,07,low,high,sparse_pool:07,sparse_pool_sample
05454090,development_train,IA,07,low,high,sparse_pool:07,sparse_pool_sample
05454220,development_train,IA,07,middle,low,sparse_pool:07,sparse_pool_sample
05454300,development_train,IA,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05455100,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05458000,development_train,IA,07,high,high,stratum:07:high:high,direct_stratum_sample
05467000,development_train,IL,07,high,high,stratum:07:high:high,direct_stratum_sample
05470500,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05471200,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05473450,development_train,IA,07,middle,low,sparse_pool:07,sparse_pool_sample
05481950,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05483450,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05484800,development_train,IA,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05485605,development_train,IA,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05486000,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05487980,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05488200,development_train,IA,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05489000,development_train,IA,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05495500,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05498700,development_train,MO,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05501000,spatial_holdout_nonca,MO,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05502000,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
05502300,development_train,MO,07,high,high,stratum:07:high:high,direct_stratum_sample
05503800,development_train,MO,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05504800,development_train,MO,07,high,high,stratum:07:high:high,direct_stratum_sample
05506100,development_train,MO,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05506350,development_train,MO,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05506800,development_train,MO,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05507600,development_train,MO,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05508805,development_train,MO,07,high,high,stratum:07:high:high,direct_stratum_sample
05514840,spatial_holdout_nonca,MO,07,middle,low,sparse_pool:07,sparse_pool_sample
05514860,spatial_holdout_nonca,MO,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05522500,development_train,IN,07,high,high,stratum:07:high:high,direct_stratum_sample
05527800,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05527950,spatial_holdout_nonca,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05528000,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05528500,development_train,IL,07,low,high,sparse_pool:07,sparse_pool_sample
05529000,development_train,IL,07,high,high,stratum:07:high:high,direct_stratum_sample
05529500,development_train,IL,07,low,high,sparse_pool:07,sparse_pool_sample
05530000,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05530990,spatial_holdout_nonca,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05531300,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05531500,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05532000,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05533000,development_train,IL,07,low,high,sparse_pool:07,sparse_pool_sample
05533400,development_train,IL,07,low,high,sparse_pool:07,sparse_pool_sample
05534500,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05535000,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05535070,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05535500,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05536000,development_train,IL,07,middle,high,sparse_pool:07,sparse_pool_sample
05536215,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05536235,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05536255,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05536275,development_train,IL,07,middle,high,sparse_pool:07,sparse_pool_sample
05536340,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05536500,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05537500,development_train,IL,07,low,high,sparse_pool:07,sparse_pool_sample
05539000,development_train,IL,07,middle,high,sparse_pool:07,sparse_pool_sample
05539900,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05540060,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05540095,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05540130,development_train,IL,07,middle,high,sparse_pool:07,sparse_pool_sample
05540160,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05540195,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05540250,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05540275,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05540500,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05541710,spatial_holdout_nonca,IL,07,high,high,stratum:07:high:high,direct_stratum_sample
05543830,development_train,WI,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05544200,development_train,WI,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05548280,development_train,IL,07,high,high,stratum:07:high:high,direct_stratum_sample
05549000,development_train,IL,07,low,high,sparse_pool:07,sparse_pool_sample
05550300,development_train,IL,07,low,high,sparse_pool:07,sparse_pool_sample
05550500,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05551200,development_train,IL,07,middle,high,sparse_pool:07,sparse_pool_sample
05551330,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05551675,development_train,IL,07,middle,low,sparse_pool:07,sparse_pool_sample
05551700,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05556500,development_train,IL,07,high,high,stratum:07:high:high,direct_stratum_sample
05560500,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05561500,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05564400,development_train,IL,07,middle,low,sparse_pool:07,sparse_pool_sample
05568800,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05570910,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05577500,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05579500,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05579725,spatial_holdout_nonca,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05580000,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05580950,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05587900,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05588000,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05591550,development_train,IL,07,low,middle,stratum:07:low:middle,direct_stratum_sample
05591700,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05592575,development_train,IL,07,low,low,stratum:07:low:low,direct_stratum_sample
05592800,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05592900,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05593575,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05593900,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05594450,development_train,IL,07,high,middle,stratum:07:high:middle,direct_stratum_sample
05595200,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05595730,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
05595820,development_train,IL,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
06033000,development_train,MT,10U,high,low,sparse_pool:10U,sparse_pool_sample
06036805,development_train,WY,10U,low,middle,sparse_pool:10U,sparse_pool_sample
06036905,development_train,WY,10U,high,high,sparse_pool:10U,sparse_pool_sample
06037100,development_train,WY,10U,middle,middle,sparse_pool:10U,sparse_pool_sample
06050000,development_train,MT,10U,middle,middle,sparse_pool:10U,sparse_pool_sample
06061500,development_train,MT,10U,high,low,sparse_pool:10U,sparse_pool_sample
06062500,development_train,MT,10U,low,low,sparse_pool:10U,sparse_pool_sample
06078500,development_train,MT,10U,high,middle,sparse_pool:10U,sparse_pool_sample
06079000,development_train,MT,10U,high,middle,sparse_pool:10U,sparse_pool_sample
06090500,development_train,MT,10U,high,middle,sparse_pool:10U,sparse_pool_sample
06131200,development_train,MT,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06190540,development_train,WY,10U,high,middle,sparse_pool:10U,sparse_pool_sample
06191000,development_train,MT,10U,high,middle,sparse_pool:10U,sparse_pool_sample
06204050,development_train,MT,10U,middle,high,sparse_pool:10U,sparse_pool_sample
06204070,development_train,MT,10U,middle,high,sparse_pool:10U,sparse_pool_sample
06221400,development_train,WY,10U,middle,middle,sparse_pool:10U,sparse_pool_sample
06224000,spatial_holdout_nonca,WY,10U,high,middle,sparse_pool:10U,sparse_pool_sample
06228350,development_train,WY,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06289000,development_train,MT,10U,high,low,sparse_pool:10U,sparse_pool_sample
06295113,development_train,MT,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06309200,spatial_holdout_nonca,WY,10U,low,low,sparse_pool:10U,sparse_pool_sample
06318500,development_train,WY,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06344600,development_train,ND,10U,high,low,sparse_pool:10U,sparse_pool_sample
06402000,development_train,SD,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06402500,development_train,SD,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06404000,development_train,SD,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06408700,development_train,SD,10U,low,low,sparse_pool:10U,sparse_pool_sample
06430770,spatial_holdout_nonca,SD,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06430850,development_train,SD,10U,low,middle,sparse_pool:10U,sparse_pool_sample
06431500,development_train,SD,10U,high,low,sparse_pool:10U,sparse_pool_sample
06436190,development_train,SD,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06449000,development_train,SD,10U,middle,low,stratum:10U:middle:low,direct_stratum_sample
06466400,development_train,NE,10L,high,low,sparse_pool:10L,sparse_pool_sample
06600100,development_train,IA,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06610795,development_train,NE,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06614800,development_train,CO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06622700,development_train,WY,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06709000,development_train,CO,10L,high,low,sparse_pool:10L,sparse_pool_sample
06710150,development_train,CO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06716100,spatial_holdout_nonca,CO,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06716500,development_train,CO,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06746110,development_train,CO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06751150,development_train,CO,10L,high,low,sparse_pool:10L,sparse_pool_sample
06769000,development_train,NE,10L,high,low,sparse_pool:10L,sparse_pool_sample
06769525,development_train,NE,10L,middle,low,sparse_pool:10L,sparse_pool_sample
06794650,development_train,NE,10L,middle,low,sparse_pool:10L,sparse_pool_sample
06800000,development_train,NE,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06803000,development_train,NE,10L,high,low,sparse_pool:10L,sparse_pool_sample
06803080,development_train,NE,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06803170,development_train,NE,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06803486,development_train,NE,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06803510,development_train,NE,10L,low,middle,sparse_pool:10L,sparse_pool_sample
06803520,development_train,NE,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06803530,development_train,NE,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06804000,development_train,NE,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06806500,development_train,NE,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06814000,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06819185,spatial_holdout_nonca,IA,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06821080,development_train,MO,10L,middle,low,sparse_pool:10L,sparse_pool_sample
06821150,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06853800,development_train,KS,10L,high,low,sparse_pool:10L,sparse_pool_sample
06869950,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06871500,development_train,KS,10L,high,low,sparse_pool:10L,sparse_pool_sample
06878000,spatial_holdout_nonca,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06879650,development_train,KS,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06884200,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06888000,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06888500,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06889160,development_train,KS,10L,middle,low,sparse_pool:10L,sparse_pool_sample
06889200,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06889500,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06891260,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06892360,development_train,KS,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06892495,development_train,KS,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06892513,development_train,KS,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06893080,development_train,KS,10L,low,middle,sparse_pool:10L,sparse_pool_sample
06893100,development_train,KS,10L,middle,low,sparse_pool:10L,sparse_pool_sample
06893150,development_train,MO,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06893300,development_train,KS,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06893390,development_train,KS,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06893500,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06893557,development_train,MO,10L,low,middle,sparse_pool:10L,sparse_pool_sample
06893578,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06893970,development_train,MO,10L,low,middle,sparse_pool:10L,sparse_pool_sample
06894200,development_train,MO,10L,low,middle,sparse_pool:10L,sparse_pool_sample
06895000,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06896000,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06897000,development_train,MO,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06900050,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06903400,development_train,IA,10L,high,high,sparse_pool:10L,sparse_pool_sample
06903700,development_train,IA,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06906000,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06906150,development_train,MO,10L,low,middle,sparse_pool:10L,sparse_pool_sample
06909500,development_train,MO,10L,middle,low,sparse_pool:10L,sparse_pool_sample
06910230,development_train,MO,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06910800,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06911000,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06911490,development_train,KS,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06911900,development_train,KS,10L,middle,middle,stratum:10L:middle:middle,direct_stratum_sample
06912500,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06914000,spatial_holdout_nonca,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06914950,development_train,KS,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06914990,development_train,KS,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06915000,development_train,KS,10L,middle,high,sparse_pool:10L,sparse_pool_sample
06917000,development_train,KS,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06917630,development_train,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06918440,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06918460,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06918493,development_train,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06918740,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06921070,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06921200,spatial_holdout_nonca,MO,10L,middle,high,sparse_pool:10L,sparse_pool_sample
06921590,spatial_holdout_nonca,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06923250,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06927000,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06928300,spatial_holdout_nonca,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06928420,development_train,MO,10L,high,middle,stratum:10L:high:middle,direct_stratum_sample
06932000,development_train,MO,10L,high,high,sparse_pool:10L,sparse_pool_sample
06935755,development_train,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06935770,spatial_holdout_nonca,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06935830,development_train,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06935850,development_train,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06935890,development_train,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06935955,development_train,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06935980,spatial_holdout_nonca,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06935997,development_train,MO,10L,low,low,stratum:10L:low:low,direct_stratum_sample
06936475,spatial_holdout_nonca,MO,10L,low,middle,sparse_pool:10L,sparse_pool_sample
07001910,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07005000,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07010022,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010030,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010035,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010055,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010061,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010070,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010075,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010082,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010086,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010090,development_train,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010094,spatial_holdout_nonca,MO,07,low,low,stratum:07:low:low,direct_stratum_sample
07010097,development_train,MO,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
07010180,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07010208,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07010350,development_train,MO,07,high,middle,stratum:07:high:middle,direct_stratum_sample
07014000,development_train,MO,07,high,middle,stratum:07:high:middle,direct_stratum_sample
07015720,development_train,MO,07,middle,middle,stratum:07:middle:middle,direct_stratum_sample
07017200,spatial_holdout_nonca,MO,07,high,middle,stratum:07:high:middle,direct_stratum_sample
07019072,spatial_holdout_nonca,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07019090,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07019120,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07019150,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07019175,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07019195,spatial_holdout_nonca,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07019220,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07019317,development_train,MO,07,low,middle,stratum:07:low:middle,direct_stratum_sample
07020550,spatial_holdout_nonca,MO,07,middle,low,sparse_pool:07,sparse_pool_sample
07024000,development_train,KY,08,middle,middle,sparse_pool:08,sparse_pool_sample
07024500,development_train,TN,08,high,high,stratum:08:high:high,direct_stratum_sample
07025400,development_train,TN,08,high,high,stratum:08:high:high,direct_stratum_sample
07028960,development_train,TN,08,high,high,stratum:08:high:high,direct_stratum_sample
07029270,development_train,MS,08,high,high,stratum:08:high:high,direct_stratum_sample
07030240,development_train,TN,08,high,high,stratum:08:high:high,direct_stratum_sample
07030392,development_train,TN,08,high,high,stratum:08:high:high,direct_stratum_sample
07031692,development_train,TN,08,low,high,sparse_pool:08,sparse_pool_sample
07032200,development_train,TN,08,middle,middle,sparse_pool:08,sparse_pool_sample
