gauge_id,p_mean,pet_mean,aridity,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,sgr_dk_sav,nli_ix_sav,glc_pc_s03,pet_mm_syr,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s14,glc_pc_s12,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,rdd_mk_sav,ele_mt_smn,pnv_pc_s09,wet_cl_smj,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s01,hdi_ix_sav,wet_pc_s07,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,gauge_lat,gauge_lon,gauge_name,country,area
il_30128,1.625370294,5.731557837,3.526308963,-0.523006998,1.394003277,0.065092402,1.603709949,0.797946612,9.5400982,677,1971,9,1119,16,2354,12,79,96,99,91,73,52,34,23,52,0,0,0,0,0,14,23,47,11,389,38,108,0,3,27,18,8,98,111,0,222,228,171,205,208,9,72,94,31,49,17,179,131,40,27,82,87,68,6,93,130,58,66,76,780,1009,117,0,13,0,66,34,0,-28,52,35,87,58,0,0,38,0,887,0,438,18,54,148,22,4570,81455000,228,26,42,69,34,0,55.065,147,12,116,12,150,155,16,97,135,27,15245,526,-74,31,76,72,148,791,10,12,0,2,207,1,0,46,21,36,156,116,1078,185,3,2,22,21,78,155,-100,-100,-84,-99,-99,37,-51,81,72,17,0.132,4.051,1.264,4,23.483,55.202,10.648,33.21629629,35.64188528,HERMON - KEFAR SZOLD ROAD,Israel,146.4508889
il_30131,1.654443532,5.707127995,3.449575573,-0.519061344,1.391991473,0.065229295,1.604377104,0.795208761,9.53076292,190,4340,20,1287,11,1312,12,68,90,93,84,64,43,27,17,56,0,0,1,0,2,11,19,39,14,241,6,258,0,15,60,0,14,100,50,0,256,265,209,240,247,20,66,93,26,43,14,221,175,48,30,131,95,79,6,137,170,109,116,90,688,1285,71,0,1,0,100,0,0,-46,63,45,99,109,0,0,36,1,822,0,438,16,47,294,17,19645,746132416,265,29,53,85,44,0,182.881,162,12,127,11,168,170,17,116,154,24,4826,532,-79,11,63,54,190,791,2,12,0,2,232,0,0,42,15,35,140,93,371,176,20,0,21,20,72,127,-100,-100,-90,-100,-98,5,-63,74,60,3,0.579,17.372,5.524,0,124.24,558.215,78.371,33.24529033,35.64759854,DAN - THE NATURE RESERVE,Israel,18.02935814
il_30136,1.655359343,5.20777755,3.146010304,-0.478164089,1.476933047,0.064818617,1.602368866,0.788637919,9.180876494,358.2162409,2075.33368,18.60057061,1123.954439,15.97687325,2058.763897,12,79.15638865,96.84747992,98.87210134,91.54311684,73.86502035,52.83636934,34.83228763,23.22232588,46.15285192,0,0,0.135361336,0,0.270722672,14.71811463,23.73351178,47.86398962,11,406.955119,23.98839674,138.4811818,0,3.408494222,16.07637456,22.58237558,17.00035759,99.03622744,106.638163,1.857934507,223.114652,229.4863948,170.7668078,204.6965819,208.4602472,18.60057061,73.06123056,94.7484992,31.87489324,50.54784716,17.87081154,177.6898912,131.7547154,41.18708698,27.98455073,83.48882412,88.12797166,68.93949106,6,94.03339664,131.0415601,60.44575456,67.53641913,76,802.7386859,667.3815667,474.3105899,0,13,0,66.16557805,33.83442195,0,-26.40239269,52.5891414,35.60453855,86.98111806,60.44575456,0,0,36.19173687,0.135361336,794.7411589,0,438,18,54.62047541,176.5307141,22.27665875,12121.78662,297061069,229.4863948,25.87451156,42.22463227,69.93202838,34.60453855,0,97.89365998,148.0140876,12.38081397,116.4420528,12.39621112,149.4572752,155.5435689,16.54482631,98.06524643,134.3178322,34.48336302,9430.272343,535.1463789,-71.91120337,32.67702734,75.68995164,73.74836579,148.654726,791,8.280324752,12,0.230055482,2,237.0579533,0.864638664,0.594564609,50.02040492,21.64982716,37.93375157,161.1738803,120.1360253,1061.465559,189.8731651,6.205266747,0.360738616,23.61205292,24.61210816,80.09399298,152.7897634,-99.76994452,-100,-83.04865587,-99.22506608,-98.39411995,38.01745519,-46.86307393,81.23966145,72.82934256,6.295267577,0.579,17.372,5.524,0,124.24,558.215,78.371,33.18193395,35.61580922,JORDAN - SEDE NEHEMYA,Israel,843.063895
il_30145,1.699095825,6.056053388,3.564280072,-0.560913849,1.267207319,0.065708419,1.618887015,0.795893224,9.57037037,190,4340,20,1287,11,1312,12,68,90,93,84,64,43,27,17,56,0,0,1,0,2,11,19,39,14,241,6,258,0,15,60,0,14,100,50,0,256,265,209,240,247,20,66,93,26,43,14,221,175,48,30,131,95,79,6,137,170,109,116,90,688,1285,71,0,1,0,100,0,0,-46,63,45,99,109,0,0,36,1,822,0,438,16,47,294,17,19645,746132416,265,29,53,85,44,0,182.881,162,12,127,11,168,170,17,116,154,24,4826,532,-79,11,63,54,190,791,2,12,0,2,232,0,0,42,15,35,140,93,371,176,20,0,21,20,72,127,-100,-100,-90,-100,-98,5,-63,74,60,3,0.579,17.372,5.524,0,124.24,558.215,78.371,33.28321039,35.58270527,IYON - METULLA,Israel,29.42151158
il_30155,1.562438741,6.289001369,4.025118685,-0.575440465,1.282324907,0.06495551,1.641868512,0.805817933,9.843645485,474,1786,2,1284,11,1151,12,65,86,90,81,61,41,26,16,86,0,0,1,0,1,10,17,36,14,202,11,113,0,17,87,0,0,100,43,0,251,258,202,236,239,2,64,89,25,41,13,212,164,44,26,117,89,74,6,126,161,95,103,96,627,974,62,0,1,0,100,0,0,-50,62,43,99,95,0,0,38,1,899,0,438,16,45,180,14,13929,280831840,258,33,52,83,42,0,82.506,164,10,129,10,170,173,15,114,155,25,6093,500,-83,5,64,50,180,791,1,12,0,1,197,0,0,34,14,29,123,86,521,158,0,1,17,23,66,126,-100,-100,-91,-100,-99,3,-70,73,57,5,0.243,7.518,2.323,4,49.166,146.169,24.747,33.14848191,35.64009079,OREVIM - LAHAVOT HABASHAN,Israel,42.8230892
il_30165,1.796483915,6.341539357,3.5299728,-0.560476477,1.27743801,0.065639973,1.647766323,0.797946612,9.896434635,228,3467,27,1272,11,1180,12,69,90,94,84,63,42,26,17,48,0,0,0,0,12,10,18,39,14,450,11,205,0,11,47,3,13,100,83,0,255,262,208,240,244,27,65,93,25,42,14,219,172,45,28,125,93,75,5,130,165,103,111,85,668,1276,70,7,13,0,93,0,0,-47,61,42,98,103,0,0,36,0,889,0,438,16,47,261,16,30287,551371328,262,26,50,80,41,0,153.819,162,11,127,10,169,173,16,114,156,7,4395,517,-79,13,67,53,186,791,0,12,0,2,212,0,0,36,12,37,132,90,535,172,8,2,20,7,71,133,-100,-100,-92,-100,-98,9,-68,76,61,7,0.108,3.785,1.119,0,21.517,57.477,25.619,33.0419491,35.57110473,DISHON - ROSH PINNA-METULLA ROAD,Israel,87.46819277
il_30170,1.733489391,6.416941821,3.701748539,-0.563764518,1.284087348,0.065913758,1.646153846,0.807939767,10.14089347,228,3467,27,1272,11,1180,12,69,90,94,84,63,42,26,17,48,0,0,0,0,12,10,18,39,14,450,11,205,0,11,47,3,13,100,83,0,255,262,208,240,244,27,65,93,25,42,14,219,172,45,28,125,93,75,5,130,165,103,111,85,668,1276,70,7,13,0,93,0,0,-47,61,42,98,103,0,0,36,0,889,0,438,16,47,261,16,30287,551371328,262,26,50,80,41,0,153.819,162,11,127,10,169,173,16,114,156,7,4395,517,-79,13,67,53,186,791,0,12,0,2,212,0,0,36,12,37,132,90,535,172,8,2,20,7,71,133,-100,-100,-92,-100,-98,9,-68,76,61,7,0.108,3.785,1.119,0,21.517,57.477,25.619,33.02234731,35.58311801,HAZOR - AYYELET HASHAHAR,Israel,33.93577141
il_30175,1.661143053,5.596288843,3.368938536,-0.512509535,1.404908617,0.065845311,1.627749577,0.793497604,9.628737542,347.7381601,2335.953104,17.32723783,1189.210798,13.96622107,1684.263311,12,73.80662204,92.7975407,95.74236097,87.41395388,68.79872069,47.97260113,31.09925899,20.44525135,54.41299062,0,0,1.387525522,0.945563907,1.954381689,12.81716783,21.08751347,43.44521393,14,368.937501,17.68605578,149.5623017,0,8.091595984,36.33977673,14.0567854,13.62628011,98.92572539,87.93139004,1.127590661,235.6538837,242.3800583,184.9944077,218.3855116,222.3462869,17.32723783,69.3680102,92.84574321,28.97445146,46.73240319,16.00922914,193.4389075,146.9904063,42.62070261,27.71555321,99.42611727,89.14408214,71.26165467,6,108.4273281,144.5415846,76.85621851,84.11632808,76,737.3378688,861.3668167,312.8667219,0.971971865,13,0,78.39314554,20.6348826,0,-35.61675599,56.48566053,38.72568015,91.86650424,76.85621851,0,0.945563907,36.50482078,0.372898911,833.3212267,0,438,16,50.87882881,196.5038982,19.27843599,16240.196,360073109.1,242.3800583,27.4035641,46.00745523,75.06647465,37.65661744,0,105.9187064,154.2342852,11.66066029,121.3265698,11.402075,157.6283069,162.5957539,16.15033638,104.7734938,142.9995281,29.49266546,7629.920479,523.482614,-75.60564789,22.42867524,70.96410242,64.47474016,163.2218616,791,6.528873869,12,0.139621936,1.808731101,224.6296137,0.527712368,0.360844528,44.03407072,18.24894408,36.08075767,147.2557894,106.7083087,831.0232257,179.3646475,5.939845995,2.022586298,21.4776381,22.81154434,75.14119251,142.0756273,-99.86037806,-100,-86.39961219,-99.52672994,-98.43342087,23.92634651,-55.72564307,78.19535105,66.7363741,6.579270817,1.103,34.143,10.61,8,244.085,1059.997,158.222,33.04061063,35.62923932,JORDAN - OBSTACLE BRIDGE,Israel,1389.118903
il_31110,1.610087611,6.394938398,3.971795295,-0.590106188,1.226129203,0.06550308,1.62755102,0.810130048,10.30113142,368.7515351,3988.753122,17.72914607,1313.734298,9.908856742,1116.764414,12,64.6809986,84.63542697,87.63542697,77.58985534,56.6809986,37.72657022,22.86328511,14.86328511,52.72657022,0,1,0.954428371,0,21.58985534,8.954428371,16.90885674,35.86328511,14,435.1444424,7.863285112,250.8177135,0,6.045571629,57.58985534,1.908856742,11.90885674,100,92.77214185,1.045571629,263.5468596,269.5012879,216.5468596,246.4557163,251.5468596,17.72914607,59.63542697,85.63542697,22.81771348,37.77214185,11.90885674,225.5012879,179.6835744,44,28,131.6380028,87.77214185,72.95442837,5,136.5012879,171.5012879,110.6380028,117.5924312,100,609.0834157,1298.619972,-216,92.36457303,1,0,7.635426966,0,0,-52.3190014,64.22785815,44.18228652,100.2278581,110.6380028,0,0,36,0.954428371,899,0,438,16,42.77214185,280.364573,16.90885674,31671,919725868.5,269.5012879,26,53.22785815,85.27342978,44.18228652,0,184.8696799,164.1367149,10,130.1367149,8.954428371,173.1822865,176.1367149,16,118.364573,161.364573,22.36199719,3962.467802,485.4505646,-82.09114326,5.544283708,62.63542697,47.6809986,193.5468596,791,1.954428371,9,0,2,203.0455716,0,0,29.72657022,9.908856742,38,118.3619972,80.40756882,403.293243,158.4531404,11.09114326,10.77214185,17.90885674,21.27085393,68.86328511,124.4075688,-100,-100,-94.04557163,-100,-99,-4.911432584,-74.27342978,70.77214185,52.54428371,9.045571629,0.184,6.234,1.844,3,36.765,96.592,84.148,32.85710841,35.52468275,AMMUD - TIBERIAS-ROSH PINNA ROAD,Israel,122.8781831
il_31115,1.471401095,6.694726899,4.549899359,-0.64264297,1.104596501,0.065092402,1.634020619,0.811909651,10.46954987,196,4570,33,1371,8,1049,12,58,77,80,69,50,32,20,12,47,0,1,0,0,13,8,15,33,13,501,5,247,0,7,49,0,10,100,88,2,275,280,228,256,263,33,52,78,19,33,10,236,194,44,28,145,83,72,5,147,182,124,130,100,548,1165,-216,100,13,0,0,0,0,-59,69,48,105,124,0,0,36,0,899,0,438,16,38,288,15,31671,1438072832,280,26,58,91,48,0,386.423,167,10,133,8,177,179,16,126,169,9,3700,453,-84,-4,55,41,205,791,1,9,0,2,204,0,0,24,8,38,105,68,200,147,13,6,16,6,66,112,-100,-100,-95,-100,-99,-24,-80,66,43,10,0.1,3.472,1.013,1,20.577,54.876,61.318,32.84584512,35.51444116,ZALMON - TIBERIAS-ROSH PINNA ROAD,Israel,97.36927236
il_31155,1.375404517,7.05617796,5.130256496,-0.66488971,1.077618658,0.064887064,1.645833333,0.825530459,10.74955437,351.587804,1786.220382,0.944051171,1325.776205,9,1141.706098,12,57.83215351,76.83215351,82.88810234,73.88810234,54.88810234,35.94405117,22,13.94405117,91.27974415,0,0,0.944051171,0,0,8,14,31.88810234,12,228.5318552,4.776204682,110.8739445,0,3.888102341,94.27974415,0,0,59.20963746,36.39164181,0,254.8321535,260.8321535,205.8881023,239.8881023,241.7762047,0.944051171,57.94405117,81.88810234,21.94405117,35.94405117,11.94405117,213.8321535,163.8321535,39.94405117,23.94405117,116.7762047,82.88810234,68.88810234,6,126.7762047,162.8321535,94.77620468,102.8321535,82,550.6012793,818.488699,-215.0488699,70.73441371,1,0,29.26558629,0,0,-58.11189766,63.94405117,44,103,94.77620468,0,0,39,0.944051171,892.706098,0,438,16,39.94405117,165.7620468,14.05594883,7905.415685,38712633,260.8321535,32.94405117,52.94405117,84,42.94405117,0,25.71909911,168.9440512,9,133,8,177,179,13.94405117,116.9440512,160.9440512,15.83215351,3695.891515,455.2167164,-86,-7.279744147,59,41.88810234,181.8321535,791,0.944051171,9,0,1,166.2726652,0,0,26.88810234,11.94405117,28.11189766,106.7202559,77.88810234,507.5736462,138.6083582,0,6.832153512,14.94405117,14.49646054,57.83215351,114.7762047,-100,-100,-92.05594883,-100,-99,-7.055948829,-76.11189766,67.94405117,48.94405117,6.944051171,0.093,2.495,0.819,1,20.952,53.725,4.064,32.90800843,35.64597508,MESHUSHIM - DARDARA,Israel,156.3672649
il_31160,1.283944559,7.226666667,5.628488098,-0.695584896,0.988585414,0.064544832,1.642857143,0.831690623,11.03633061,429,1115,0,1322,9,1103,12,55,74,81,72,53,35,22,13,96,0,0,0,0,0,8,14,30,12,305,1,75,0,2,99,0,0,29,43,0,252,258,204,238,238,0,57,80,21,35,11,211,161,39,23,113,81,67,5,123,160,91,100,89,527,658,-199,100,13,0,0,0,0,-60,63,44,103,91,0,0,39,0,854,0,438,16,39,128,15,4369,3361640,258,32,52,84,42,0,25.957,168,9,133,8,177,179,13,116,160,13,4369,442,-86,-12,59,40,179,791,0,9,0,1,154,0,0,25,11,30,102,76,551,132,0,4,14,6,55,111,-100,-100,-93,-100,-99,-8,-78,67,48,6,0.057,1.512,0.498,1,12.327,27.834,2.733,32.89964264,35.65057226,YEHUDIYA - BET ZAYDA ROAD,Israel,76.34536032
il_31163,1.176570842,7.249219028,6.161311134,-0.722695587,0.892357099,0.064271047,1.664893617,0.837645448,11.4588015,341.4566856,878.7982272,0,1347.60229,8.174119676,988.2026349,12,51.6964787,69.04471805,75.21883773,67.04471805,48.87059838,31.6964787,19.52235903,12.17411968,98.47764097,0,0,0,0,6.607042595,7.174119676,12.34823935,28.34823935,12,395.0209554,0.174119676,65.91531643,0,2,99.82588032,0,0,20.74119676,46.3035213,0,255.3035213,261.3035213,207.3035213,241.3035213,241.3035213,0,52.87059838,75.04471805,19.34823935,32.52235903,10.17411968,213.477641,163.477641,37.34823935,22.17411968,116.3035213,76.87059838,63.6964787,5,127.1294016,163.3035213,94.3035213,103.3035213,89,497.2683083,767.8420831,-198.1741197,100,13,0,0,0,0,-62.47764097,64.65176065,44.82588032,104.6517606,94.3035213,0,0,38.17411968,0,887.035213,0,438,16,35.6964787,116.4376755,14.17411968,4385.517606,9393481.725,261.3035213,31.17411968,53.65176065,85.65176065,43.65176065,0,26.63917715,170.477641,8.174119676,135.477641,7.174119676,180.3035213,181.477641,12.17411968,118.477641,163.3035213,8.870598378,4898.389288,418.0494706,-87.65176065,-19.43292292,55.6964787,36.6964787,182.3035213,791,0,9,0,1,146.5670771,0,0,24.17411968,10.17411968,30.82588032,96.21883773,72.6964787,491.5366166,123.7411968,0,8.955281946,13.17411968,4.348239351,51.6964787,103.5670771,-100,-100,-93.82588032,-100,-99,-13.78116227,-79.65176065,64.52235903,43.87059838,2.696478703,0.109,2.878,0.951,4,23.328,51.087,5.447,32.8896289,35.65952054,DALIYOT - BET ZAYDA ROAD,Israel,104.2207293
il_31165,1.031006845,6.898492129,6.691024569,-0.748287003,0.792681384,0.062422998,1.649186257,0.847091034,12.25346535,296.8932206,1646.701625,5.594309862,1427.590798,6.135230046,847.4518779,12,45.40569014,61.47330516,65.60853521,57.60853521,41.47330516,26.33807511,15.27046009,9.202845069,91.54092018,0,7.459079816,11.18861972,0,0.540920184,5.135230046,10.13523005,25.20284507,12,367.3807511,0,98.49824415,0,8.526694839,82.28468544,0.932384977,2.797154931,32.05338968,49.79715493,0,268.1210047,274.1210047,220.1210047,254.1210047,255.0533897,5.594309862,45.47330516,66.54092018,15.27046009,27.33807511,8.135230046,225.1886197,177.0533897,35.13523005,21.06761502,129.1210047,70.40569014,60.20284507,5,140.1210047,176.1210047,108.0533897,117.0533897,89,447.1779061,933.6549015,-214.7829296,100,1,0,0,0,0,-68.59430986,69.66192489,48.72953991,110.5943099,108.0533897,0,0,38,11.18861972,894.932385,0,438,16,31.27046009,141.0391643,12.13523005,8161.429617,17934276.38,274.1210047,30.06761502,58.66192489,91.59430986,47.72953991,0,23.94109059,178.4590798,8,142.5266948,6.067615023,189.3914648,190.3914648,12,127.3914648,173.3238498,15.45907982,5154.519671,376.6369859,-88.93238498,-31.25623475,47.54092018,31.33807511,195.1210047,791,10.25623475,9,0,1,141.2704601,0,0,22.13523005,8.135230046,31.93238498,86.60853521,65.47330516,279.4696149,111.7437653,0,105.1032677,12.06761502,15.18861972,48.20284507,93.60853521,-100,-100,-94.93238498,-100,-99,-27.1210047,-82.79715493,56.54092018,31.81138028,6.661924885,0.061,1.686,0.553,5,12.976,28.373,2.825,32.82911481,35.65273977,SAMAK - -200 M ELEVATION,Israel,99.05349078
il_31198,1.499775496,6.042154689,4.028706099,-0.581141829,1.262494568,0.065434634,1.653979239,0.806297057,10.12027491,310.1928413,2473.074823,14.10432367,1282.96405,10.99019385,1317.298166,12,64.12367329,82.43396516,85.93210701,77.19455389,58.93888652,39.91831754,25.2890724,16.28147615,64.54954953,0,3.842112785,5.593176136,0.590365176,3.762166206,10.01800312,17.30776197,36.84302252,14,356.411189,10.77457256,155.1995322,0,7.531324811,52.53288082,8.720557478,9.229305761,87.31596994,73.49201934,0.812858427,251.1804902,257.3988831,201.6099755,234.4106435,238.2290163,14.10432367,60.73940517,84.21099474,24.04683733,39.62583002,13.11996933,209.3714063,162.5889778,41.16036804,26.0865774,114.7195387,83.90590393,68.887071,6,123.5434435,159.4897685,93.07481096,100.677709,96,631.0857656,949.4688585,75.47080725,41.75936266,13,0,47.16884562,11.07179173,0,-48.15699685,61.80179308,42.70053327,98.87412389,93.07481096,0,0.590365176,36.96257194,4.951996195,861.1864071,0,438,16,43.78083775,198.3676402,16.79423098,17624.17637,385039935.1,257.3988831,28.54770202,51.20012066,82.21503039,41.85648163,0,114.3634813,163.0921056,10.32866729,129.1398328,9.438973042,169.511341,173.1638487,15.03484596,114.151722,155.262223,27.01313744,5991.417276,476.314392,-80.69349735,4.813766057,62.45647616,51.85288098,178.9236692,791,9.204490287,9,0.07503712,1.549921746,200.1718272,0.283078599,0.193928942,35.14422782,13.94525958,34.54199129,124.4075817,89.42175076,575.1154674,156.5543555,5.955669478,50.88031052,18.02603993,22.26825404,66.53803645,124.8932401,-99.92496288,-100,-90.14934729,-99.74618037,-98.68637403,2.888695271,-66.7647025,70.72455321,53.54490829,8.287286769,2.12,44.704,16.182,3822,467.541,2427.006,306.9,32.71130056,35.57219945,JORDAN - DEGANYA,Israel,2584.740317
il_34160,1.124483231,6.854743326,6.095905336,-0.716637156,0.908361701,0.064202601,1.677996422,0.835112936,11.52124646,229.6866515,1644.285643,4.394989647,1350.046472,8.116100565,883.8166216,12,50.76316351,67.36663102,72.54420462,64.77702538,47.8964569,31.41439672,19.33071675,12.07566188,83.21567562,0,0.232202003,0.348303004,0,2.398916694,6.803060027,12.33750789,28.25380263,12,364.3874187,30.05047847,120.2977353,0,9.029464655,54.70701699,0.993594065,8.634894776,15.63967449,54.7667542,0.45294365,252.7591797,258.7591797,204.5553193,239.1781596,238.6629561,4.394989647,51.18849027,72.11563098,18.81343453,32.01317709,10.21461619,209.7830202,159.6863833,35.068425,21.22027711,111.2265573,72.61699951,60.38882603,5,123.2642278,160.306236,89.57374295,98.3962345,91,489.2142208,794.90779,180.9341466,82.64377801,13,0,16.31164254,1.044579454,0,-62.42689594,65.04606165,44.43372399,105.2578752,89.57374295,0,0,37.23992802,0.348303004,766.2417035,0,438,16,35.25672726,186.5840465,12.62149674,4962.160815,199170180.2,258.7591797,29.06210534,53.41885036,85.5054151,43.28064492,0,149.8605499,171.2216131,7.876513651,136.2430016,7.285777802,180.5528582,181.8442021,12.02959271,118.7243379,163.7494568,33.6747429,5527.278935,400.9010767,-87.54129808,-20.30588636,53.80986603,37.27323947,179.0210257,791,9.235112921,9,0,1.030722925,138.7040093,0.159961475,0,23.62205843,10.60227853,33.52734061,94.99328403,72.76165067,538.1936793,118.2908636,9.093182466,10.83785597,12.59765623,22.15290691,50.96218218,104.6129237,-100,-100,-92.8667338,-99.96927707,-99.29986459,-14.2388186,-79.22998787,60.83671553,39.28651571,7.43974308,0.286,6.015,2.164,24,71.387,255.739,46.014,32.68550468,35.63667741,YARMOUK - BELOW GATE 121,Israel,223.1551142
il_38175,1.125152635,7.061193703,6.275765156,-0.726983047,0.872602645,0.06440794,1.584175084,0.833607118,11.44642857,98,4146,43,1457,5,502,12,44,58,60,51,35,22,13,8,50,0,0,1,0,5,5,11,25,14,353,4,262,0,30,46,0,7,100,45,1,281,285,237,264,270,43,38,59,13,23,7,242,199,36,23,146,66,58,5,150,189,127,132,96,412,1041,-272,96,1,4,0,0,0,-72,75,51,114,127,0,0,36,1,899,0,438,16,28,284,10,31623,1008630016,285,32,62,97,52,0,128.53,173,8,141,5,188,187,13,137,181,11,2159,347,-90,-27,41,28,210,791,3,9,0,1,186,0,0,16,5,32,78,52,27,106,9,22,11,9,54,88,-100,-100,-97,-100,-99,-47,-88,50,20,2,0.116,3.989,1.181,11,26.573,78.038,25.966,32.50647675,35.51853909,HAROD - BET SHE'AN NEAR 90 ROUD,Israel,177.167711
il_4110,1.716465435,6.465880219,3.766973741,-0.615787453,1.140465118,0.065776865,1.62605753,0.783367556,9.458677686,158,5699,35,1249,11,754,12,71,91,92,79,58,39,25,17,31,0,0,0,0,2,11,21,42,14,260,7,283,0,16,39,0,18,60,47,0,256,264,212,239,250,35,57,84,23,38,13,228,192,51,34,148,90,80,5,146,174,128,131,90,643,1475,0,70,13,0,30,0,0,-48,66,48,96,128,0,0,32,0,899,0,436,16,47,289,17,31671,4953904128,264,30,56,88,48,0,644.274,148,14,118,11,155,157,20,117,151,36,1898,516,-76,22,64,52,197,791,20,9,0,3,250,0,0,26,9,37,120,71,204,173,42,0,23,33,85,132,-100,-100,-94,-100,-97,-19,-77,72,52,6,0.158,6.13,1.741,0,27.544,65.233,139.199,32.99988018,35.13064157,GA'TON - BEN 'AMMI,Israel,34.01038892
il_48125,0.841083504,4.154748118,4.939756987,-0.611439981,1.268248425,0.062286105,1.630824373,0.852772074,12.36011905,252.7748934,2275.122687,0,1533.234708,3,812.5401849,12,26,34.92283072,37.84566145,32.84566145,22.84566145,13.92283072,8,4.922830723,5.614153615,0,9.385846385,17.30867711,0,0.077169277,2,6,14,15,370.5369843,1,167.9132289,1,0.922830723,1.845661446,51.07716928,1.077169277,100,73.53698434,34.69132289,275.3086771,278.3086771,236.3086771,261.2315078,262.3086771,0,23.92283072,37.84566145,8,14.92283072,4,237.2315078,192.2315078,21.92283072,14,142.1543386,42.84566145,36.92283072,6,155.2315078,194.2315078,123.1543386,131.2315078,89,260.2283072,1998.293029,-415,0,1,20.9967994,79.0032006,0,0,-82.07716928,77.07716928,55.07716928,118.0771693,123.1543386,0,0,35,17.30867711,829.6077524,0,438,14,17,191.2187054,16.07716928,4854.367714,1180486548,278.3086771,24.07716928,65.07716928,104.0771693,55,0,420.8510418,185.1543386,4,148.0771693,3,196.1543386,202.2315078,8,141.1543386,186.1543386,34.23150783,1894.897581,219.3054765,-95.07716928,-55.15433855,-8.231507831,17.92283072,207.3086771,791,25.54018494,12,0,0,119.2894735,0,0,11,3,41.92283072,49.76849217,42.76849217,189.7556898,62.84566145,22.38264578,160.389047,5,31.30867711,32.92283072,52.92283072,-100,-100,-98,-100,-100,-56.23150783,-92,3.845661446,-23.38584638,1.922830723,0.136,7.024,1.855,0,57.396,167.94,210.954,31.60021983,35.36559947,DARGA,Israel,74.19185536
